Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying,School
26703.000000,-441.354908,-4.670159,4.413549,-6.474000,-376.518721,438.650744,3.302254,1060.924749,12.615221,-0.110677,-249.662970,-4.990000,Slytherin
57277.000000,-304.546257,6.173370,3.045463,6.130000,685.352014,580.009800,3.859852,1049.811757,4.006587,-0.618747,-231.530090,-11.800000,Ravenclaw
48560.000000,-376.775355,-1.942163,3.767754,-5.949000,-504.131371,432.158807,2.606439,1042.283637,8.870901,-0.080271,-250.312000,6.620000,Slytherin
61461.000000,426.622236,7.544357,-4.266222,3.543000,-522.818047,390.175971,6.643085,1046.295232,4.642824,-0.603921,-243.628770,-18.550000,Hufflepuff
65744.000000,350.901279,8.952719,-3.509013,1.869000,-336.749795,316.094058,3.995233,1042.250974,-1.217560,0.094767,-245.277790,-26.790000,Hufflepuff
64160.000000,-551.806786,2.946940,5.518068,4.576000,608.556977,612.949511,5.018330,1046.229001,6.616083,-1.103537,-232.437080,-35.680000,Ravenclaw
34964.000000,521.979825,4.223838,-5.219798,5.080000,-351.263341,425.969413,8.518453,1031.158188,8.202768,-0.316095,-242.453620,-7.270000,Hufflepuff
87485.000000,160.416477,5.399528,-1.604165,4.541000,-656.256559,397.045512,6.758872,1067.299455,4.113248,-0.511992,-243.252930,-90.500000,Hufflepuff
75462.000000,-435.767482,-6.990929,4.357675,-6.371000,-583.297628,366.870052,4.655959,1066.951960,8.895538,-0.268098,-254.726900,-128.720000,Slytherin
38711.000000,627.672642,9.214189,-6.276726,1.984000,-454.605200,336.916735,7.623426,1037.426893,4.914659,-0.428725,-244.590270,7.320000,Hufflepuff
60650.000000,-473.208117,-8.499475,4.732081,-4.166000,-231.097127,422.357153,7.811876,1023.166123,9.852735,0.588092,-250.818290,-123.420000,Slytherin
39936.000000,667.949725,-2.898101,-6.679497,6.673000,-622.967772,614.820406,-5.635511,954.000601,3.438960,-0.608491,-251.381130,234.390000,Gryffindor
61452.000000,600.118801,1.858373,-6.001188,5.209000,-443.068892,331.741959,3.895234,1066.977218,2.455849,-0.549551,-248.494290,-75.630000,Hufflepuff
32041.000000,437.462720,7.834177,-4.374627,3.582000,-299.040321,402.401753,4.888373,1022.832277,3.691351,0.020207,-242.166040,51.470000,Hufflepuff
32689.000000,616.699099,-6.272873,-6.166991,5.434000,-383.599924,553.377985,-2.209798,956.356725,4.557515,0.436268,-252.627390,148.200000,Gryffindor
64762.000000,-739.731329,2.646562,7.397313,3.327000,1006.103921,576.113026,4.334636,1056.676016,4.057921,1.032401,-231.696810,-79.250000,Ravenclaw
38704.000000,580.037858,7.641342,-5.800379,4.899000,-642.672745,461.639782,3.576755,1042.875390,6.919305,0.602428,-242.919700,86.720000,Gryffindor
17853.000000,-544.747648,6.794540,5.447476,3.580000,285.743452,533.296728,4.775031,1043.193579,6.474958,0.692736,-230.327380,40.090000,Ravenclaw
37553.000000,557.906734,-4.579353,-5.579067,5.405000,-618.684535,589.821409,-5.466887,946.837015,2.953695,-0.974367,-252.760120,218.340000,Gryffindor
47897.000000,349.718338,-7.086762,-3.497183,4.476000,-235.078256,544.695527,-3.409615,955.795068,1.655658,-1.347375,-252.719810,115.020000,Gryffindor
47193.000000,-480.529783,-3.155070,4.805298,-5.659000,-534.493351,406.445076,2.701550,1058.023824,8.810656,1.052771,-250.023520,-28.240000,Slytherin
62725.000000,-666.666929,8.434870,6.666669,4.899000,383.106938,596.198677,5.132872,1034.397133,4.036582,-0.717214,-228.727620,6.060000,Ravenclaw
47776.000000,594.513803,5.236860,-5.945138,5.381000,-362.759613,358.724681,4.160200,1044.468304,2.071916,0.900340,-245.195240,-14.030000,Hufflepuff
60828.000000,-683.668729,7.660798,6.836687,3.570000,550.260072,602.983652,3.566249,1035.740102,3.750726,-0.498636,-230.020000,18.530000,Ravenclaw
75093.000000,309.214903,-5.056888,-3.092149,4.009000,-369.656506,641.898914,-4.504935,977.636406,4.477719,-0.570075,-251.999770,141.890000,Gryffindor
47161.000000,389.276060,7.403257,-3.892761,3.457000,-444.484828,385.905740,0.456126,1044.874797,0.630738,0.652903,-244.738310,54.620000,Hufflepuff
57978.000000,415.956505,-2.202305,-4.159565,8.320000,-289.310434,634.898429,-6.038444,967.321299,0.691529,0.996338,-247.436290,182.910000,Gryffindor
49359.000000,-492.978287,-5.897917,4.929783,-7.075000,-506.679564,372.031004,3.254557,1080.484199,10.319302,-1.206630,-252.660820,-81.860000,Slytherin
50601.000000,-453.713688,2.149378,4.537137,-6.735000,-575.970187,408.694255,-0.956204,1046.206340,4.727758,-1.318209,-249.577720,56.090000,Slytherin
79962.000000,619.046760,-2.951657,-6.190468,4.689000,-458.761759,667.496867,-7.099606,940.018585,1.505808,-1.380041,-254.433490,228.090000,Gryffindor
27666.000000,-777.589078,-8.250943,7.775891,-1.600000,-693.182748,330.991672,10.312821,1071.342451,11.852315,1.354599,-244.968480,-181.470000,Slytherin
62879.000000,512.745476,6.060467,-5.127455,2.714000,-639.997363,350.734371,1.075059,1069.670708,1.813086,-0.376190,-248.363660,3.540000,Hufflepuff
35205.000000,641.552971,3.410870,-6.415530,7.016000,-539.344020,419.790725,2.791256,1053.141366,5.354644,-1.422662,-244.619180,31.280000,Hufflepuff
91614.000000,230.749048,-7.849294,-2.307490,1.270000,-720.748260,592.829109,-5.263090,931.090552,0.927112,-0.515121,-258.729420,143.230000,Gryffindor
53725.000000,509.376462,-1.418289,-5.093765,8.136000,-483.861121,657.250634,-5.577821,987.648942,4.276925,1.547750,-247.269100,201.450000,Gryffindor
46133.000000,665.338289,5.659698,-6.653383,5.046000,-557.647244,389.280360,5.743512,1051.733416,5.936956,0.678151,-245.044420,-0.030000,Hufflepuff
33295.000000,437.036161,7.071755,-4.370362,3.101000,-271.298891,387.518197,7.127144,1024.339908,5.037476,-0.331610,-242.404910,15.280000,Hufflepuff
59712.000000,436.822154,-5.012568,-4.368222,3.824000,-761.171829,622.411638,-5.275983,957.805807,4.630004,-0.132278,-254.129720,201.080000,Gryffindor
65271.000000,446.190247,5.224177,-4.461902,4.308000,-521.839355,400.978294,3.229645,1054.311102,3.176928,2.177555,-245.741330,-8.520000,Hufflepuff
57511.000000,476.914010,3.197487,-4.769140,5.294000,-476.218331,415.600178,7.090610,1051.733055,6.889932,-1.463442,-244.407100,-46.370000,Hufflepuff
22679.000000,591.845892,-3.242837,-5.918459,7.008000,-642.064500,579.330841,-6.706935,943.029581,1.370749,0.715437,-250.840100,252.170000,Gryffindor
16913.000000,-763.317440,-5.801610,7.633174,-2.355000,-749.911816,345.553870,10.798491,1053.175198,12.389695,-0.417952,-243.639570,-128.880000,Slytherin
64471.000000,261.844384,8.228810,-2.618444,2.657000,-561.125240,417.656034,4.070712,1044.837547,3.521123,1.230284,-243.339600,20.220000,Hufflepuff
29371.000000,578.600116,4.084192,-5.786001,4.065000,-444.321887,472.825429,5.725154,1035.900033,9.892494,-0.296762,-243.945830,58.630000,Hufflepuff
34412.000000,-545.386715,-1.334298,5.453867,-4.232000,-467.966774,429.708030,2.434950,1043.811446,7.930268,0.382556,-246.392650,11.530000,Slytherin
68517.000000,721.414746,-2.981744,-7.214147,4.799000,-820.461916,621.236925,-8.346356,910.338708,-0.980975,1.676714,-257.035940,275.720000,Gryffindor
50198.000000,439.555839,3.660120,-4.395558,3.103000,-654.809975,370.345294,5.152031,1068.881394,6.569631,-1.806063,-246.553610,-29.890000,Hufflepuff
65890.000000,303.352145,3.518523,-3.033521,6.953000,-625.149824,467.662217,2.697043,1059.605968,4.783541,-0.081412,-242.989690,-0.860000,Hufflepuff
35896.000000,676.270408,7.429433,-6.762704,5.035000,-167.275492,439.964707,5.456315,1009.562269,4.373045,-0.952529,-242.664090,62.410000,Hufflepuff
36126.000000,749.501787,4.767006,-7.495018,5.307000,-96.177980,357.327695,6.545523,1021.631708,2.977348,1.297554,-245.103740,-16.070000,Hufflepuff
87121.000000,-584.571506,5.023854,5.845715,4.872000,184.117248,603.887721,6.960425,1012.665763,4.530534,-0.099218,-232.999060,-35.530000,Ravenclaw
28604.000000,664.542938,-3.546869,-6.645429,6.261000,-613.436651,596.927273,-5.086428,960.100850,4.545110,-2.384508,-251.361670,228.610000,Gryffindor
77286.000000,-434.618817,5.410202,4.346188,5.983000,600.261507,604.205841,6.498961,1060.659725,6.338505,1.809512,-230.913270,-66.680000,Ravenclaw
44965.000000,573.848783,5.432414,-5.738488,3.491000,-499.098168,369.649864,5.193273,1051.642878,5.177024,-2.001659,-245.900920,-3.630000,Hufflepuff
43913.000000,563.871060,3.654762,-5.638711,4.752000,-725.520405,421.279003,8.461962,1063.706252,10.952622,-0.368725,-244.327930,-24.550000,Hufflepuff
40439.000000,436.361896,5.719085,-4.363619,5.053000,-301.504104,378.107284,5.178796,1035.056861,2.851570,1.047784,-242.817700,-3.930000,Hufflepuff
40517.000000,485.909352,-3.583027,-4.859094,7.029000,-267.914663,632.697985,-4.529505,973.204258,4.406556,1.006257,-248.228400,185.890000,Gryffindor
28654.000000,808.260955,6.933138,-8.082610,2.348000,-143.389794,317.697970,6.230563,1024.058178,3.046513,0.310679,-246.879820,10.130000,Hufflepuff
65886.000000,232.120375,6.476264,-2.321204,4.500000,-520.607605,403.905265,6.183780,1047.748012,3.803365,-1.044377,-242.118420,-35.130000,Hufflepuff
47951.000000,-276.912926,-8.106625,2.769129,-6.769000,-252.994120,445.501272,5.604408,1046.932895,13.536762,0.445417,-253.600490,-63.930000,Slytherin
53250.000000,-568.773466,3.389980,5.687735,4.085000,394.431997,597.184811,4.611327,1026.934632,5.946265,-1.027312,-233.002970,3.850000,Ravenclaw
68702.000000,-534.212452,4.853672,5.342125,4.988000,768.715266,576.728134,4.667286,1045.725445,3.355776,-1.002760,-231.606240,-52.140000,Ravenclaw
50255.000000,520.444486,-6.895852,-5.204445,3.395000,-374.972090,565.779256,-3.371216,950.921477,3.642031,0.578600,-255.097760,146.290000,Gryffindor
48538.000000,649.086103,-4.076397,-6.490861,6.111000,-254.840883,606.723820,-5.660437,935.067243,0.783484,0.090835,-252.438940,207.270000,Gryffindor
47732.000000,684.750326,6.239811,-6.847503,5.335000,-671.050819,379.392540,7.020960,1059.863902,6.922957,0.787952,-244.534600,-16.020000,Hufflepuff
50653.000000,-308.654677,4.669157,3.086547,6.418000,421.983329,659.254882,3.431794,1043.054010,8.108178,0.026394,-231.605390,46.020000,Ravenclaw
73031.000000,288.192561,-2.942792,-2.881926,5.598000,-892.969495,633.311731,-7.712051,961.126312,1.086374,0.611809,-251.962940,215.070000,Gryffindor
48926.000000,-225.190988,5.922731,2.251910,6.901000,532.494843,605.633640,4.104398,1053.548941,6.437951,0.107772,-231.124340,12.970000,Ravenclaw
30966.000000,-220.079396,4.806454,2.200794,6.652000,446.124891,590.002629,3.843373,1063.263975,8.080244,3.056546,-231.381920,24.170000,Ravenclaw
72095.000000,557.445076,3.084234,-5.574451,6.766000,-761.518916,429.207205,4.488621,1074.813755,6.441429,-0.466808,-245.827150,-39.310000,Hufflepuff
52033.000000,-475.334659,-7.879819,4.753347,-5.873000,-248.763261,425.511497,3.232834,1065.079630,10.617007,0.816772,-252.143710,-80.150000,Slytherin
4047.000000,-383.033399,1.923504,3.830334,4.729000,305.844234,560.207683,4.901420,1066.845156,11.229533,-0.393131,-232.100820,23.120000,Ravenclaw
29786.000000,283.648118,-4.627449,-2.836481,7.937000,-63.712911,570.361638,-3.719277,986.056156,2.338879,-0.328022,-245.763930,122.720000,Gryffindor
61478.000000,-609.877737,3.732553,6.098777,5.048000,505.222734,664.002087,4.291252,1038.359086,7.611582,0.149797,-230.877730,10.650000,Ravenclaw
10329.000000,-617.304059,1.432813,6.173041,2.489000,564.992553,591.865747,4.427973,1069.698552,11.708457,1.221078,-231.612230,16.410000,Ravenclaw
33081.000000,-606.892984,-3.273511,6.068930,-1.719000,-806.416703,377.550613,7.590098,1051.137989,9.953664,-1.099277,-244.648440,-78.550000,Slytherin
57471.000000,471.620539,3.748118,-4.716205,4.088000,-438.006388,413.060942,5.935987,1047.429167,6.053989,-1.942194,-245.385670,-25.940000,Hufflepuff
38936.000000,498.816714,7.921588,-4.988167,3.767000,-382.754841,369.718109,6.229863,1032.530734,3.743208,0.810882,-242.885210,13.210000,Hufflepuff
93332.000000,-344.640868,7.315134,3.446409,7.235000,649.001723,680.164135,4.974460,1047.402649,5.580688,1.182204,-230.001620,-19.390000,Ravenclaw
70008.000000,272.071636,4.349899,-2.720716,5.823000,-778.449686,427.252638,6.336928,1070.876709,6.818488,-1.862924,-242.792170,-52.270000,Hufflepuff
25573.000000,736.197819,3.831588,-7.361978,3.227000,-354.984568,410.939822,8.747921,1034.916190,10.399372,-2.324824,-245.452300,9.770000,Hufflepuff
61931.000000,467.099786,2.295192,-4.670998,5.079000,-695.535594,404.426649,6.140868,1073.159589,7.735979,0.621430,-245.940800,-57.270000,Hufflepuff
70424.000000,-356.948371,5.207302,3.569484,6.103000,335.246574,597.087903,5.566323,1045.573282,5.972391,-1.263858,-232.523730,-26.460000,Ravenclaw
45540.000000,-352.157936,2.767433,3.521579,4.220000,407.745108,577.346853,4.102927,1037.847270,6.709714,-0.879090,-234.873400,6.850000,Ravenclaw
47161.000000,-480.563778,2.455903,4.805638,5.617000,640.088355,618.259836,7.517600,1060.676919,10.355475,0.179407,-230.279870,-51.020000,Ravenclaw
67025.000000,-484.755288,-10.083582,4.847553,-5.191000,-379.530883,376.111805,8.712954,1044.936843,10.815487,-0.843581,-253.163250,-176.720000,Slytherin
34335.000000,356.335105,-7.298951,-3.563351,3.680000,-469.826636,590.507228,-4.020953,943.883271,4.539026,-0.590320,-253.098020,184.240000,Gryffindor
39878.000000,624.221055,4.439484,-6.242211,5.343000,-453.164270,468.861567,5.332632,1037.098676,8.237699,1.178078,-243.898290,44.240000,Hufflepuff
41876.000000,-273.417260,7.497573,2.734173,6.638000,389.984087,614.709989,4.516453,1055.686367,7.701794,0.059524,-229.598020,38.150000,Ravenclaw
64677.000000,659.533767,-3.965582,-6.595338,4.022000,-547.693677,624.060349,-5.960731,946.596918,2.925960,-0.713019,-255.356360,214.950000,Gryffindor
43357.000000,-636.439920,4.930461,6.364399,3.577000,393.307054,581.455144,3.702565,1042.227248,5.851100,-0.190587,-231.613400,17.980000,Ravenclaw
57903.000000,391.871734,2.731889,-3.918717,6.221000,-735.228628,455.868026,8.376021,1065.546987,10.453882,-1.505754,-242.653380,-47.840000,Hufflepuff
45365.000000,664.935523,5.935061,-6.649355,3.037000,-358.934477,370.126080,6.001657,1038.673134,4.947312,1.003391,-246.320180,-0.490000,Hufflepuff
63302.000000,384.548780,-2.868108,-3.845488,5.350000,-677.240993,689.681485,-6.741157,968.181600,5.011685,-1.290883,-250.586360,236.530000,Gryffindor
35439.000000,536.850742,-4.556581,-5.368507,6.831000,-279.657095,596.087240,-4.805102,945.637659,1.898670,-0.495362,-250.231160,193.780000,Gryffindor
51386.000000,-765.110949,4.264529,7.651109,3.418000,596.004079,580.713541,4.932212,1055.643024,6.186263,0.127815,-230.394590,-34.250000,Ravenclaw
43664.000000,644.092769,3.446437,-6.440928,6.429000,-420.063621,437.678302,7.127542,1040.886602,7.840729,0.768673,-243.703240,-8.870000,Hufflepuff
37415.000000,404.819562,6.120724,-4.048196,4.742000,-429.998409,430.156605,6.205460,1033.351114,6.217098,-0.590762,-241.626880,25.610000,Hufflepuff
67107.000000,-792.437338,5.875319,7.924373,2.994000,105.381843,618.644381,3.469208,1003.760894,3.744471,-0.049050,-232.451200,48.390000,Ravenclaw
41549.000000,530.435575,-5.606637,-5.304356,5.695000,-536.551182,575.903811,-3.490120,952.843942,3.652956,-1.328926,-252.362800,168.980000,Gryffindor
32753.000000,-530.623849,-5.433501,5.306238,-3.391000,-550.653327,418.024241,5.666214,1060.854407,11.834568,-0.490207,-247.213480,-61.760000,Slytherin
35060.000000,-418.906553,5.492308,4.189066,5.772000,812.652238,564.559364,6.014744,1089.318012,8.357092,1.200205,-228.497710,-51.460000,Ravenclaw
29122.000000,743.608856,-5.683997,-7.436089,4.415000,-739.670660,554.052104,-4.027847,938.378486,4.327173,0.154909,-255.701030,216.010000,Gryffindor
42744.000000,-401.592286,4.687263,4.015923,5.501000,30.253537,577.928771,3.584487,1018.207105,5.154806,-0.913690,-233.550770,52.620000,Ravenclaw
52024.000000,-430.238524,5.477541,4.302385,6.203000,240.348758,598.964088,6.744018,1047.611846,8.150685,-0.860814,-230.387790,-10.810000,Ravenclaw
86459.000000,139.146279,5.374712,-1.391463,4.332000,-531.315209,396.075513,5.039300,1059.853729,2.126157,0.341659,-243.644530,-74.010000,Hufflepuff
40162.000000,-645.190079,4.839806,6.451901,3.971000,359.035933,575.369393,4.195914,1050.319189,6.540875,0.879894,-230.963850,7.860000,Ravenclaw
59241.000000,337.948639,7.698502,-3.379486,4.816000,-637.427706,382.403245,8.475103,1054.460885,5.601987,0.759851,-241.283570,-46.300000,Hufflepuff
49524.000000,-400.389110,-4.511527,4.003891,-3.514000,-482.342248,441.826354,5.493144,1035.194864,10.098914,-0.269033,-248.773890,-44.720000,Slytherin
57854.000000,516.788559,4.787601,-5.167886,5.276000,-531.708536,340.659084,4.125655,1063.013832,2.167981,0.907997,-245.827330,-46.200000,Hufflepuff
16119.000000,-432.999900,6.440442,4.329999,4.532000,331.914028,580.955886,5.836217,1056.591296,10.003583,-1.128335,-229.245510,41.890000,Ravenclaw
54331.000000,-723.943303,3.140533,7.239433,4.341000,313.452884,595.764694,5.771124,1047.422286,7.537490,-1.308789,-231.185760,-29.520000,Ravenclaw
35760.000000,-561.917999,-1.297966,5.619180,-3.957000,-595.268755,409.238764,3.492155,1046.302109,8.059229,-2.973104,-246.273320,-7.770000,Slytherin
71005.000000,510.200541,-2.503603,-5.102005,5.439000,-646.744475,660.472593,-7.375741,953.578284,2.119418,-0.552739,-252.580800,234.260000,Gryffindor
66041.000000,-413.350293,6.213905,4.133503,5.142000,403.383005,581.493055,5.159440,1034.877862,4.504158,1.024535,-232.323740,-11.510000,Ravenclaw
48268.000000,626.860105,2.738232,-6.268601,5.121000,-474.700947,408.049642,2.280768,1054.801566,4.658000,0.171681,-247.282020,12.490000,Hufflepuff
29775.000000,-530.715049,-6.233840,5.307150,-4.783000,-205.921945,439.412312,3.808279,1053.572128,11.062255,-0.178234,-248.271400,-40.080000,Slytherin
33604.000000,420.547643,-6.949362,-4.205476,4.202000,-582.448533,569.204830,-4.035152,940.895902,3.690323,-1.998541,-253.593010,185.490000,Gryffindor
17450.000000,-530.598946,5.493769,5.305989,4.463000,457.538857,566.069395,5.390684,1070.849835,9.409834,-0.881984,-228.965580,10.870000,Ravenclaw
55487.000000,-287.220396,5.598528,2.872204,6.896000,509.352821,606.340130,7.101613,1060.002871,8.510430,0.191159,-230.064550,-33.340000,Ravenclaw
42075.000000,814.057175,-3.373399,-8.140572,5.012000,-599.145245,649.400603,-5.139611,948.476011,6.196535,0.985468,-253.672400,257.420000,Gryffindor
69832.000000,-444.673327,5.713694,4.446733,5.866000,410.830313,611.424780,4.386431,1050.169174,5.517143,0.579904,-231.591380,-13.490000,Ravenclaw
70638.000000,-419.172433,6.603467,4.191724,6.651000,652.865383,622.509756,4.275103,1058.865256,5.081582,0.399420,-229.844200,-22.850000,Ravenclaw
65733.000000,-643.125633,6.231888,6.431256,4.651000,549.868066,635.300084,4.000129,1035.023660,5.005160,0.054412,-230.075020,10.880000,Ravenclaw
70132.000000,303.347929,-4.908378,-3.033479,3.910000,-718.855219,629.092148,-7.402824,935.246116,0.680151,-0.654836,-254.426080,218.370000,Gryffindor
34855.000000,510.838241,7.496103,-5.108382,2.991000,-600.379101,408.324215,5.407778,1046.220038,7.111513,-0.281827,-243.649790,48.740000,Hufflepuff
48908.000000,-589.881613,-6.131988,5.898816,-5.135000,-656.153656,348.035541,7.204649,1060.147748,10.086474,-0.042620,-250.127160,-125.960000,Slytherin
23279.000000,-500.648413,2.864410,5.006484,4.419000,285.893194,558.838580,4.141368,1048.306254,7.803465,-1.509275,-232.531930,19.690000,Ravenclaw
59532.000000,150.105797,-7.435715,-1.501058,3.298000,-390.579493,608.727632,-3.355176,968.684506,4.914491,-0.641705,-252.085120,123.000000,Gryffindor
74720.000000,-363.569331,3.265690,3.635693,6.513000,594.022146,624.977187,6.729039,1056.617277,7.854625,-0.427374,-231.972280,-65.930000,Ravenclaw
29265.000000,-373.407747,5.601659,3.734077,5.191000,662.532145,562.259783,4.281893,1066.647583,6.919117,0.049772,-230.325540,0.860000,Ravenclaw
40465.000000,379.700344,-5.702295,-3.797003,4.305000,-605.057200,582.076604,-5.921218,946.103655,2.295259,0.816663,-253.243250,204.560000,Gryffindor
58910.000000,-494.843334,4.824007,4.948433,4.515000,540.067846,623.971480,6.059215,1047.012380,8.153764,0.549550,-231.137100,-15.160000,Ravenclaw
36653.000000,438.399892,-6.594894,-4.383999,4.566000,-421.097700,597.329744,-3.419850,948.168029,4.839888,-0.729800,-252.288740,177.310000,Gryffindor
75611.000000,-448.911475,-5.148501,4.489115,-6.922000,-516.460366,376.313070,1.457759,1072.470240,6.891704,-0.926934,-254.661000,-85.570000,Slytherin
25494.000000,-84.439632,4.734221,0.844396,7.297000,411.808380,611.990576,4.363391,1059.923656,9.783697,1.336149,-231.386490,43.750000,Ravenclaw
56268.000000,327.912596,8.525734,-3.279126,2.220000,-205.719316,347.412025,4.949985,1025.877898,-0.129248,-0.265835,-243.736600,-9.300000,Hufflepuff
64197.000000,849.131878,-0.418354,-8.491319,6.582000,-442.001822,689.657206,-7.429915,955.873814,3.276067,-2.387181,-251.911110,270.270000,Gryffindor
26800.000000,714.659080,3.503167,-7.146591,6.106000,-518.170439,398.490596,5.837801,1051.898621,7.747331,1.355437,-244.600500,10.470000,Hufflepuff
42957.000000,578.219995,5.696834,-5.782200,3.469000,-524.394691,328.544616,9.823889,1053.751232,7.038724,-0.128705,-244.652750,-64.560000,Hufflepuff
56746.000000,462.282971,4.615927,-4.622830,5.263000,-387.316590,337.654504,6.066305,1051.868959,2.249723,-1.278591,-244.636860,-68.620000,Hufflepuff
66357.000000,501.117780,3.993271,-5.011178,6.328000,-515.266953,370.184813,5.244344,1059.628068,2.996775,1.448915,-245.057490,-64.120000,Hufflepuff
65023.000000,-407.126416,-7.775641,4.071264,-7.007000,-391.912050,381.953837,6.348792,1047.183690,10.288184,-0.079921,-254.428670,-121.060000,Slytherin
18478.000000,-669.826144,-2.668747,6.698261,-3.601000,-633.999342,394.591889,4.096358,1068.857723,10.315985,-0.461002,-244.665040,-26.410000,Slytherin
71651.000000,-645.299240,4.476663,6.452992,5.404000,751.463024,671.621425,6.826083,1046.051087,8.279370,0.020817,-228.704250,-40.450000,Ravenclaw
56786.000000,402.348244,3.895872,-4.023482,6.567000,-435.131089,401.219579,4.914089,1050.461940,3.469407,-0.673439,-243.220870,-37.010000,Hufflepuff
53322.000000,-434.517283,-3.331263,4.345173,-6.970000,-463.593344,398.822721,1.883532,1058.896148,8.228575,0.080339,-252.087310,-29.090000,Slytherin
65226.000000,-185.558546,7.079352,1.855585,8.304000,524.089222,592.314038,5.155946,1064.190285,5.307127,0.728070,-230.224120,-30.000000,Ravenclaw
40968.000000,-563.353099,-2.459955,5.633531,-3.292000,-523.769994,420.844325,5.596166,1025.996822,8.206952,-0.320594,-246.028520,-30.890000,Slytherin
53300.000000,457.129796,5.735456,-4.571298,4.182000,-627.941265,413.653364,4.110188,1056.807325,5.574991,-1.205289,-244.664100,13.370000,Hufflepuff
29087.000000,541.661343,-1.758943,-5.416613,10.032000,-520.945375,558.311050,-6.395423,960.702289,-1.167105,-0.577409,-247.113800,205.180000,Gryffindor
68734.000000,678.793751,-2.668276,-6.787938,5.851000,-657.325569,629.983229,-5.910241,952.924120,2.420595,-0.062118,-253.578150,213.760000,Gryffindor
52245.000000,323.861034,5.984708,-3.238610,5.093000,-528.006337,461.655068,7.931498,1038.151150,7.959857,-1.366934,-240.706020,-0.940000,Hufflepuff
49404.000000,482.516976,-8.217639,-4.825170,3.013000,-309.283393,559.067742,-1.838237,950.574222,4.710658,0.094475,-255.248690,117.310000,Gryffindor
68486.000000,466.843711,-6.189063,-4.668437,2.651000,-735.277442,620.178154,-6.222269,918.229800,1.827507,0.139271,-257.494660,222.010000,Gryffindor
57750.000000,-534.671840,4.698094,5.346718,5.459000,542.351344,575.575473,5.881152,1057.512254,6.095005,0.980045,-230.640570,-49.680000,Ravenclaw
36102.000000,387.539642,3.466784,-3.875396,2.964000,-180.738143,445.918979,5.223155,1021.945450,6.398252,-0.508788,-244.145630,29.980000,Hufflepuff
51460.000000,326.906972,9.942056,-3.269070,2.372000,-550.046610,372.779255,3.004767,1045.332845,1.642620,0.272749,-243.284890,41.550000,Hufflepuff
48764.000000,593.565683,8.539849,-5.935657,3.183000,-444.946866,403.474783,6.932684,1031.729059,5.621568,-0.143677,-243.739520,24.230000,Hufflepuff
55963.000000,-403.359194,5.050619,4.033592,5.949000,538.357802,646.491396,3.603249,1062.204114,7.973245,1.498440,-230.761680,12.610000,Ravenclaw
46652.000000,-444.802227,-4.701828,4.448022,-7.201000,-417.551761,405.719511,2.862541,1060.513134,10.068316,-0.332299,-252.067290,-38.230000,Slytherin
56450.000000,372.513851,-4.078957,-3.725139,6.913000,-504.455629,583.147565,-5.553247,958.312783,0.152684,-0.762850,-250.464070,164.330000,Gryffindor
36017.000000,-340.789155,3.258839,3.407892,5.667000,519.649928,546.171598,6.988472,1078.623494,9.367009,-0.631005,-231.452680,-60.100000,Ravenclaw
30256.000000,-498.479321,5.329250,4.984793,4.611000,340.367507,582.493955,5.369517,1052.743581,8.570620,0.114719,-230.310670,19.410000,Ravenclaw
34376.000000,-456.169624,5.405814,4.561696,4.237000,472.040008,578.742826,6.053557,1041.295754,7.850642,0.089547,-230.831870,10.600000,Ravenclaw
57758.000000,566.264190,3.377975,-5.662642,5.267000,-607.091977,440.353112,6.452210,1056.237895,8.403819,0.815676,-245.182330,-19.440000,Hufflepuff
80424.000000,277.146136,6.215786,-2.771461,3.337000,-563.035920,311.926092,7.031321,1066.932965,1.691165,-0.091737,-245.139860,-112.660000,Hufflepuff
32999.000000,670.547536,5.531017,-6.705475,4.529000,-541.759147,427.273727,4.240065,1045.615388,7.241919,-0.499944,-244.889750,56.250000,Hufflepuff
72835.000000,-264.118525,3.192048,2.641185,8.098000,669.411657,655.213695,6.289942,1064.781742,8.733176,-0.260143,-230.908780,-57.260000,Ravenclaw
37018.000000,644.531572,5.374671,-6.445316,4.344000,-325.902724,327.689656,10.689046,1038.843170,6.354601,-0.182595,-243.873860,-68.690000,Hufflepuff
44794.000000,-543.122228,-8.098395,5.431222,-5.103000,-768.675984,336.670610,8.592194,1080.772655,13.128080,-0.485631,-251.047890,-158.910000,Slytherin
45402.000000,518.673978,3.139719,-5.186740,5.498000,-713.516135,435.470444,2.719985,1066.838657,7.103935,-1.457921,-245.509840,25.110000,Hufflepuff
29524.000000,704.025083,3.036620,-7.040251,6.241000,-433.015974,320.318605,6.655489,1055.832273,4.848566,0.687069,-245.386570,-50.350000,Hufflepuff
65186.000000,268.145959,5.843985,-2.681460,5.126000,-697.103378,427.646784,5.414067,1061.843695,5.656971,-0.207408,-242.393690,-21.290000,Hufflepuff
43301.000000,524.392752,3.816188,-5.243928,8.583000,-377.072519,422.751068,3.757820,1040.211627,3.024431,-0.435067,-242.093340,2.500000,Hufflepuff
43082.000000,639.366438,2.616751,-6.393664,6.209000,-502.463902,463.918305,4.169402,1047.542999,7.852004,-1.976962,-245.064470,28.780000,Hufflepuff
